the;o,a,os,as;0;
golf;golfe;0;;;;
same;mesmo;0;;;;
commission;comiss�o;0;;;;
after;depois;0;;;;
quiet;silencioso;0;;;;
to have;ter;0;;;;
to crawl;rastejar;0;;;;
rational;racional;0;;;;
to flood;inundar;0;;;;
hand;m�o;0;;;;
policy;pol�tica;0;;;;
a;um, uma;0;;;;
salt;sal;0;;;;
address;endere?o, morada;0;;;;
to haul;transportar;0;;;;
to interfere;interferir;0;;;;
I;eu;0;;;;
artistic;art?stico;0;;;;
eating;comendo;0;;;;
blood;sangue;0;;;;
neighbor;vizinho;0;;;;
the;o, a, os, as;0;;;;
straight;direto, reto;0;;;;
sale;oferta;0;;;;
police;pol?cia;0;;;;
exciting;excitante;0;;;;
obvious;?bvio;0;;;;
fifth;quinto;0;;;;
information;informa??o;0;;;;
surgery;cirurgia;0;;;;
violent;violento;0;;;;
to press;apertar, prensar;0;;;;
good;bom, boa, bons, boas;0;;;;
to admit;admitir;0;;;;
to stretch;esticar;0;;;;
to escape;escapar;0;;;;
empty;vazio;0;;;;
tie;gravata;0;;;;
scholarship;bolsa de estudos;0;;;;
besides;al?m do mais;0;;;;
serious;s?rio;0;;;;
tip;gorjeta;0;;;;
to confront;confrontar;0;;;;
export;exportar;0;;;;
others;outros;0;;;;
laugh;riso;0;;;;
well-being;bem-estar;0;;;;
fantasy;fantasia;0;;;;
to block;bloquear;0;;;;
check;verifica;0;;;;
to coach;treinar;0;;;;
onto;para cima de;0;;;;
sand;areia;0;;;;
to turn;virar, transformar;0;;;;
aside;a parte, de lado;0;;;;
to anticipate;antecipar;0;;;;
to roll;rolar;0;;;;
grandparent;av?;0;;;;
supposed;suposto;0;;;;
to report;reportar, relatar;0;;;;
Olympic;ol?mpico;0;;;;
harm;ferir;0;;;;
to shoot;atirar;0;;;;
to lend;emprestar;0;;;;
rope;corda;0;;;;
provided;desde que;0;;;;
inmate;preso;0;;;;
to harm;magoar;0;;;;
lens;lente;0;;;;
representation;representa??o;0;;;;
society;sociedade;0;;;;
to root;enraizar;0;;;;
nowhere;lugar algum;0;;;;
to motivate;motivar;0;;;;
motive;motivo;0;;;;
provider;fornecedor;0;;;;
romantic;rom?ntico;0;;;;
behavioral;comportamental;0;;;;
root;raiz;0;;;;
to smell;cheirar;0;;;;
hard;duro, dif?cil;0;;;;
to consist;consistir;0;;;;
projection;proje??o;0;;;;
effectiveness;efic?cia;0;;;;
roof;teto;0;;;;
pilot;piloto;0;;;;
ticket;bilhete;0;;;;
cheek;bochecha;0;;;;
approval;aprova??o;0;;;;
multiple;m?ltiplo;0;;;;
room;quarto, espa?o;0;;;;
versus;versus;0;;;;
better;melhor que;0;;;;
explosion;explos?o;0;;;;
to cheat;trair;0;;;;
to wander;vagar;0;;;;
to facilitate;facilitar;0;;;;
translation;tradu??o;0;;;;
permit;permitir;0;;;;
well;bem;0;;;;
cancer;c?ncer;0;;;;
personnel;pessoal;0;;;;
suitable;adequado;0;;;;
romance;romance;0;;;;
allegation;alega??o;0;;;;
pile;pilha;0;;;;
catalog;cat?logo;0;;;;
to happen;acontecer;0;;;;
pioneer;pioneiro;0;;;;
pill;comprimido;0;;;;
to pick;escolher, colher;0;;;;
myth;mito;0;;;;
experiment;experimentar;0;;;;
implication;implica??o;0;;;;
flour;farinha de trigo;0;;;;
fierce;feroz;0;;;;
reservation;reserva;0;;;;
block;bloco, quadra;0;;;;
flow;fluxo;0;;;;
to switch;mudar;0;;;;
to upset;chatear;0;;;;
order;ordem ;0;;;;
cooperation;coopera??o;0;;;;
therapist;terapeuta;0;;;;
distant;distante;0;;;;
custody;cust?dia;0;;;;
reform;reforma;0;;;;
to check;verificar, checar;0;;;;
crazy;louco;0;;;;
coach;treinador, t?cnico;0;;;;
southeast;sudeste;0;;;;
pink;rosa;0;;;;
woman;mulher;0;;;;
to hand;entregar;0;;;;
pine;pinho;0;;;;
to hang;pendurar, enforcar, suspender;0;;;;
protection;prote??o;0;;;;
respectively;respectivamente;0;;;;
toe;dedo do p?;0;;;;
matter;mat?ria, subst?ncia;0;;;;
irony;ironia;0;;;;
frankly;francamente;0;;;;
to utilize;utilizar;0;;;;
top;topo, pico;0;;;;
too;tamb?m;0;;;;
syndrome;s?ndrome;0;;;;
noise;ru?do;0;;;;
shorts;cal??o;0;;;;
to flip;virar;0;;;;
to suffer;sofrir;0;;;;
toy;brinquedo;0;;;;
product;produto;0;;;;
to question;questionar;0;;;;
famous;famoso;0;;;;
question;pergunta;0;;;;
reminder;lembrete;0;;;;
lover;amante;0;;;;
spirit;esp?rito;0;;;;
Asian;asi?tico;0;;;;
to pursue;perseguir;0;;;;
intellectual;intelectual;0;;;;
cheap;barato;0;;;;
picture;foto, retrato, quadro;0;;;;
to stare;compartilhar;0;;;;
to adjust;ajustar;0;;;;
to cheer;para alegrar;0;;;;
regard;com respeito;0;;;;
Thanksgiving;a??o de gra?as;0;;;;
rose;rosa;0;;;;
constraint;limita??o;0;;;;
to start;come?ar, iniciar;0;;;;
thousand;mil;0;;;;
capital;capital;0;;;;
to accomplish;realizar;0;;;;
minor;menor;0;;;;
traveler;viajante;0;;;;
cop;policial;0;;;;
fuel;combust?vel;0;;;;
hostile;hostil;0;;;;
cow;vaca;0;;;;
to function;funcionar;0;;;;
upon;em cima;0;;;;
employee;empregado;0;;;;
lab;laborat?rio;0;;;;
identical;id?ntico;0;;;;
to elect;eleger;0;;;;
ambitious;ambicioso;0;;;;
towel;toalha;0;;;;
academic;acad?mico;0;;;;
function;fun??o;0;;;;
west;oeste;0;;;;
spoon;colher;0;;;;
quite;bastante;0;;;;
employer;Empregador;0;;;;
pipe;tubo;0;;;;
lap;colo;0;;;;
pitcher;jarro;0;;;;
representative;representante;0;;;;
traffic;tr?fego, tr?nsito;0;;;;
tower;torre;0;;;;
to respect;respeitar;0;;;;
well-known;bem conhecido;0;;;;
actress;atriz;0;;;;
law;lei;0;;;;
including;incluindo;0;;;;
comparison;compara??o;0;;;;
to end;terminar, acabar;0;;;;
plenty;bastante;0;;;;
less;menos;0;;;;
to state;declarar, dizer;0;;;;
Christmas;natal;0;;;;
to prevail;prevalecer;0;;;;
adventure;aventura;0;;;;
condition;condi??o;0;;;;
to wear;usar, vestir;0;;;;
ceremony;cerim?nia;0;;;;
obligation;obriga??o;0;;;;
violation;viola??o;0;;;;
bombing;bombardeio;0;;;;
to click;clicar;0;;;;
chicken;galinha, frango;0;;;;
to sail;navegar;0;;;;
to flee;fugir;0;;;;
university;universidade;0;;;;
technique;t?cnica;0;;;;
to extend;extender;0;;;;
troop;tropa;0;;;;
to tune;sintonizar;0;;;;
to reflect;refletir;0;;;;
effective;efetivo;0;;;;
wound;ferimento;0;;;;
teacher;professor;0;;;;
similarly;similarmente;0;;;;
muscle;m?sculo;0;;;;
generous;generoso;0;;;;
to watch;assistir, olhar;0;;;;
floor;ch?o;0;;;;
possibility;possibilidade;0;;;;
direction;dire??o;0;;;;
exhibition;exibi??o;0;;;;
ideological;ideol?gico;0;;;;
to affect;afetar;0;;;;
cry;choro;0;;;;
inspector;inspetor;0;;;;
to belong;pertencer;0;;;;
opening;abertura;0;;;;
doctor;m?dico;0;;;;
investor;investidor;0;;;;
industrial;industrial;0;;;;
to provoke;para bombardear;0;;;;
stable;est?vel;0;;;;
pillow;almofada;0;;;;
to shove;empurrar;0;;;;
sport;esporte;0;;;;
incident;incidente;0;;;;
maintenance;manuten??o;0;;;;
to forget;esquecer;0;;;;
cluster;cacho;0;;;;
to comment;comentar;0;;;;
to waste;desperdi?ar;0;;;;
to imply;implicar;0;;;;
expedition;expedi??o;0;;;;
concert;show;0;;;;
supply;fornecimento, suprimento;0;;;;
uncertain;incerto;0;;;;
concern;preocupa??o;0;;;;
leg;perna;0;;;;
beautiful;lindo, bonito, belo;0;;;;
mountain;montanha;0;;;;
integrity;integridade;0;;;;
n't;n?o;0;;;;
state;estado;0;;;;
adviser;conselheiro;0;;;;
worker;trabalhador;0;;;;
press;imprensa;0;;;;
cargo;carga;0;;;;
dock;doca;0;;;;
dough;massa;0;;;;
element;elemento;0;;;;
environmental;ambiental;0;;;;
to direct;direcionar, dirigir;0;;;;
night;noite;0;;;;
pace;ritmo;0;;;;
opposite;oposto;0;;;;
pack;pacote;0;;;;
each;cada, toda;0;;;;
to float;flutuar;0;;;;
to strip;despir;0;;;;
cue;deixa;0;;;;
offering;oferta;0;;;;
stereotype;estere?tipo;0;;;;
cup;copo;0;;;;
thirty;trinta;0;;;;
to shock;chocar;0;;;;
cut;corte, ferida;0;;;;
perfectly;perfeitamente;0;;;;
Muslim;mu?ulmano;0;;;;
to document;documentar;0;;;;
probably;provavelmente;0;;;;
entertainment;entretenimento;0;;;;
warrior;guerreiro;0;;;;
to relax;relaxar;0;;;;
document;documento;0;;;;
jurisdiction;jurisdi??o;0;;;;
constitutional;constitucional;0;;;;
killing;matando;0;;;;
availability;disponibilidade;0;;;;
battery;bateria;0;;;;
two;dois, duas;0;;;;
moment;momento;0;;;;
clay;argila;0;;;;
to reject;rejeitar;0;;;;
to lead;liderar, guiar;0;;;;
tear;rasgar;0;;;;
scenario;cen?rio;0;;;;
attack;ataque;0;;;;
builder;construtor;0;;;;
to lean;aprender;0;;;;
divorce;div?rcio;0;;;;
worried;preocupado;0;;;;
kitchen;cosinha;0;;;;
ankle;tornozelo;0;;;;
situation;situa??o;0;;;;
creation;cria??o;0;;;;
legislation;legisla??o;0;;;;
to leap;saltar;0;;;;
to rock;balan?ar;0;;;;
to decide;decidir;0;;;;
ingredient;ingrediente;0;;;;
reporter;rep?rter, jornalista;0;;;;
team;time, equipe;0;;;;
withdrawal;cancelamento;0;;;;
marketing;marketing;0;;;;
to arrive;chegar;0;;;;
to pound;para autorizar;0;;;;
prayer;ora??o;0;;;;
speech;discurso, fala ;0;;;;
watch;ver;0;;;;
to double;dobrar;0;;;;
to condemn;para condenar;0;;;;
purple;roxa;0;;;;
thing;coisa, bagulho;0;;;;
cabinet;gabinete;0;;;;
fashion;moda;0;;;;
insurance;seguro ;0;;;;
southwest;sudoeste;0;;;;
surely;certamente;0;;;;
medical;m?dico;0;;;;
principle;princ?pio;0;;;;
to attract;atrair;0;;;;
two-thirds;dois ter?os;0;;;;
thigh;coxa;0;;;;
lid;tampa;0;;;;
importantly;importante;0;;;;
lie;mentira;0;;;;
source;fonte;0;;;;
smell;cheiro;0;;;;
participant;participante;0;;;;
to initiate;iniciar;0;;;;
domestic;dom?stico;0;;;;
unable;imposs?vel;0;;;;
lip;l?bio;0;;;;
dying;morrendo;0;;;;
separation;separa??o;0;;;;
bias;vi?s;0;;;;
to tuck;dobrar;0;;;;
donation;doa??o;0;;;;
stability;estabilidade;0;;;;
to enjoy;curtir, gostar, aproveitar;0;;;;
budget;or?amento;0;;;;
to sing;cantar;0;;;;
actual;real;0;;;;
glass;vidro;0;;;;
eastern;oriental;0;;;;
chest;peito;0;;;;
tension;tens?o;0;;;;
to display;mostrar;0;;;;
to sacrifice;sacrificar;0;;;;
reflection;reflex?o;0;;;;
campus;campus;0;;;;
ultimate;final;0;;;;
juror;jurado;0;;;;
widely;largamente;0;;;;
doubt;d?vida;0;;;;
jacket;jaqueta;0;;;;
verbal;verbal;0;;;;
merit;m?rito;0;;;;
surprising;surpreendente;0;;;;
to sink;afundar;0;;;;
harassment;ass?dio;0;;;;
to divide;dividir;0;;;;
involved;involvido;0;;;;
district;distrito;0;;;;
overall;no geral;0;;;;
fixed;fixo;0;;;;
page;p?gina;0;;;;
full;cheio;0;;;;
pepper;pimenta;0;;;;
away;longe;0;;;;
memory;mem?ria;0;;;;
scientist;cientista;0;;;;
concept;conceito;0;;;;
motivation;motiva??o;0;;;;
to hire;contratar;0;;;;
to abandon;abandonar;0;;;;
house;casa;0;;;;
disaster;desastre;0;;;;
painful;doloroso;0;;;;
convention;conven??o;0;;;;
pain;dor;0;;;;
harvest;colheita;0;;;;
center;centro;0;;;;
suspicion;suspeita;0;;;;
start;in?cio, come?o;0;;;;
purchase;comprar;0;;;;
shore;costa;0;;;;
to purchase;comprar;0;;;;
teen;adolescente;0;;;;
pair;par;0;;;;
lifestyle;estilo de vida;0;;;;
to stand;ficar em p?;0;;;;
equal;igual;0;;;;
fund;fundo;0;;;;
gravity;gravidade;0;;;;
recipient;destinat?rio;0;;;;
short;curto, baixo;0;;;;
finance;finan?a;0;;;;
to trigger;acionar;0;;;;
studio;est?dio;0;;;;
parking;estacionamento;0;;;;
to vary;variar;0;;;;
to regulate;regular;0;;;;
palm;Palma;0;;;;
three;tr?s;0;;;;
required;requerido;0;;;;
to operate;operar;0;;;;
to hike;caminhar;0;;;;
whoever;quem quer que seja;0;;;;
premise;premissa;0;;;;
golden;dourado;0;;;;
season;esta??o;0;;;;
specifically;especificamente;0;;;;
payment;forma de pagamento;0;;;;
controversial;controverso;0;;;;
lonely;sozinho;0;;;;
pale;p?lido;0;;;;
gallery;galeria;0;;;;
hardware;ferragens;0;;;;
plaintiff;demandante;0;;;;
deputy;deputado;0;;;;
warmth;cordialidade;0;;;;
hostage;ref?m;0;;;;
priority;prioridade;0;;;;
creative;criativo;0;;;;
to implement;implementar;0;;;;
coast;costa;0;;;;
judicial;judicial;0;;;;
to sense;sentir;0;;;;
shuttle;transporte;0;;;;
to excuse;desculpar;0;;;;
athletic;atl?tico;0;;;;
to deny;negar, recuasr;0;;;;
primary;prim?rio, principal;0;;;;
to qualify;qualificar;0;;;;
pant;cal?a;0;;;;
log;registro;0;;;;
enterprise;empreendimento;0;;;;
reliability;confiabilidade;0;;;;
bright;brilhoso;0;;;;
to whisper;sussurar;0;;;;
solar;solar;0;;;;
teaching;ensino;0;;;;
formation;forma??o;0;;;;
to circle;circular;0;;;;
unknown;desconhecido;0;;;;
lot;muito;0;;;;
computer;computador;0;;;;
premium;pr?mio;0;;;;
low;baixo;0;;;;
merely;apenas;0;;;;
planner;planejador;0;;;;
wealth;fortuna;0;;;;
funding;financiamento;0;;;;
performer;artista;0;;;;
to allow;permitir;0;;;;
doll;boneca;0;;;;
initial;inicial;0;;;;
fellow;amigo;0;;;;
barely;por muito pouco;0;;;;
diabetes;diabetes;0;;;;
clip;grampo;0;;;;
to nod;abanar;0;;;;
door;porta;0;;;;
quick;r?pido;0;;;;
nutrient;nutriente;0;;;;
alliance;alian?a;0;;;;
dad;papai;0;;;;
friendly;amig?vel;0;;;;
possession;posse;0;;;;
to sigh;suspirar;0;;;;
to pitch;lan?ar;0;;;;
husband;marido, esposo;0;;;;
to apply;aplicar;0;;;;
experience;experi?ncia ;0;;;;
dam;barragem;0;;;;
commander;comandante;0;;;;
zone;zona;0;;;;
courtroom;tribunal;0;;;;
affair;caso;0;;;;
day;dia;0;;;;
combination;combina??o;0;;;;
jewelry;joalheria;0;;;;
banana;banana;0;;;;
drinking;bebendo;0;;;;
curiosity;curiosidade;0;;;;
island;ilha;0;;;;
format;formato;0;;;;
sacrifice;sacrif?cio;0;;;;
particular;particular;0;;;;
to frustrate;especificar;0;;;;
theological;teol?gico;0;;;;
water;?gua;0;;;;
illegal;ilegal;0;;;;
to boost;impulsionar;0;;;;
pause;pausa;0;;;;
formal;formal;0;;;;
instructor;instrutor;0;;;;
perceived;percebido;0;;;;
to listen;escutar, ouvir;0;;;;
to compromise;comprometer;0;;;;
to construct;construir;0;;;;
tent;tenda;0;;;;
ease;facilidade;0;;;;
critical;cr?tico;0;;;;
mathematics;matem?tica;0;;;;
part;parte, por??o;0;;;;
elsewhere;em outro lugar;0;;;;
bike;bicicleta;0;;;;
principal;diretor;0;;;;
east;leste ;0;;;;
African-American;afro-americano;0;;;;
to govern;governar;0;;;;
exotic;ex?tico;0;;;;
relief;al?vio;0;;;;
to crash;bater;0;;;;
park;parque;0;;;;
introduction;introdu??o;0;;;;
to characterize;caracterizar;0;;;;
therapy;terapia;0;;;;
concentration;concentra??o;0;;;;
heavily;fortemente;0;;;;
to tolerate;tolerar;0;;;;
colleague;colega;0;;;;
economics;economia;0;;;;
diamond;diamante;0;;;;
to envision;a vislumbrar;0;;;;
someone;algu?m;0;;;;
third;terceiro;0;;;;
confession;confiss?o;0;;;;
to sign;assinar;0;;;;
interaction;intera??o;0;;;;
apartment;apartamento;0;;;;
to forgive;perdoar;0;;;;
stack;pilha;0;;;;
electronics;eletr?nicos;0;;;;
to diagnose;diagnosticar;0;;;;
path;caminho;0;;;;
crack;rachadura;0;;;;
depending;dependendo;0;;;;
record;ficha, registro, disco, relat?rio;0;;;;
to join;juntar, unir;0;;;;
prevention;preven??o;0;;;;
announcement;an?ncio;0;;;;
to insert;inserir;0;;;;
carefully;cuidadosamente, com cuidado;0;;;;
pass;passar;0;;;;
past;passado;0;;;;
impact;impacto;0;;;;
shock;choque;0;;;;
profile;perfil;0;;;;
mild;suave;0;;;;
milk;leite;0;;;;
bill;conta;0;;;;
whose;de quem;0;;;;
easy;f?cil;0;;;;
buyer;comprador;0;;;;
mill;moinho;0;;;;
senior;s?nior ;0;;;;
bucket;balde;0;;;;
to alter;para alterar;0;;;;
dose;dose;0;;;;
domain;dom?nio;0;;;;
adult;adulto;0;;;;
attitude;atitude;0;;;;
relative;relativo;0;;;;
treatment;tratamento;0;;;;
average;a m?dia;0;;;;
to compete;competir;0;;;;
to spell;soletrar;0;;;;
influential;influente;0;;;;
journal;Di?rio;0;;;;
adoption;ado??o;0;;;;
distinctive;distintivo;0;;;;
composition;composi??o;0;;;;
to joke;zoar;0;;;;
grass;grama;0;;;;
unlike;diferente;0;;;;
hotel;hotel;0;;;;
term;termo;0;;;;
so-called;chamado;0;;;;
deadline;prazo final;0;;;;
mine;meu;0;;;;
mind;mente;0;;;;
to knock;bater;0;;;;
grateful;grato;0;;;;
to blend;misturar;0;;;;
business;neg?cio, empresa;0;;;;
retailer;varejista;0;;;;
staff;pessoal;0;;;;
right;bem, logo;0;;;;
possible;poss?vel;0;;;;
partly;parcialmente;0;;;;
stage;est?gio, etapa;0;;;;
to hide;esconder;0;;;;
complicated;complicado;0;;;;
to spend;gastar, passar?tempo;0;;;;
maximum;m?ximo;0;;;;
under;debaixo, embaixo;0;;;;
desert;deserto;0;;;;
quarter;quarto;0;;;;
to acknowledge;reconhecer;0;;;;
added;adicionado;0;;;;
emergency;emerg?ncia;0;;;;
down;em baixo, para baixo;0;;;;
faculty;faculdade;0;;;;
later;depois;0;;;;
habit;h?bito;0;;;;
bird;p?ssaro;0;;;;
clue;dica;0;;;;
legal;legal;0;;;;
club;clube;0;;;;
midst;meio;0;;;;
lawmaker;legislador;0;;;;
highway;rodovia;0;;;;
signal;sinal;0;;;;
businessman;homem de negocios;0;;;;
possibly;possivelmente;0;;;;
to complain;reclamar;0;;;;
test;teste, exame;0;;;;
journey;jornada;0;;;;
finally;finalmente;0;;;;
enforcement;execu??o;0;;;;
conviction;convic??o;0;;;;
grape;uva;0;;;;
brown;castanho;0;;;;
publicly;publicamente;0;;;;
straw;palha;0;;;;
regarding;em rela??o a;0;;;;
sodium;s?dio;0;;;;
month;m?s;0;;;;
acceptance;aceita??o;0;;;;
final;final;0;;;;
to establish;estabelecer;0;;;;
occasion;ocasi?o;0;;;;
to deem;julgar;0;;;;
loan;empr?stimo;0;;;;
virtual;virtual;0;;;;
rather;em vez de;0;;;;
importance;import?ncia;0;;;;
back;para tr?s, de volta;0;;;;
training;treinamento;0;;;;
endless;sem fim;0;;;;
expectation;expectativa;0;;;;
title;t?tulo;0;;;;
pound;libra?peso;0;;;;
load;carregar;0;;;;
bite;mordida;0;;;;
company;empresa;0;;;;
to secure;assegurar;0;;;;
nuclear;nuclear;0;;;;
to observe;observar;0;;;;
human;humano;0;;;;
poetry;poesia;0;;;;
custom;personalizadas;0;;;;
length;comprimento;0;;;;
priest;padre;0;;;;
permission;permiss?o;0;;;;
grand;grande;0;;;;
to retain;reter;0;;;;
schedule;agendar;0;;;;
to withdraw;sacar;0;;;;
beach;praia;0;;;;
universe;universo;0;;;;
overwhelming;muito pesado;0;;;;
baby;nen?m, beb?;0;;;;
blanket;cobertor;0;;;;
grant;conceder;0;;;;
lunch;almo?o;0;;;;
discount;desconto;0;;;;
attempt;tentativa;0;;;;
thick;grosso;0;;;;
division;divis?o;0;;;;
balance;saldo;0;;;;
DNA;ADN;0;;;;
supplier;fornecedor;0;;;;
to bless;aben?oar;0;;;;
lock;trancar;0;;;;
usually;normalmente;0;;;;
text;texto;0;;;;
Latin;latino;0;;;;
whereas;enquanto que;0;;;;
pitch;tom;0;;;;
to impress;impressionar;0;;;;
fear;medo;0;;;;
inspection;inspe??o;0;;;;
to announce;anunciar;0;;;;
cookie;biscoito;0;;;;
electrical;el?trico;0;;;;
statue;est?tua;0;;;;
appreciation;aprecia??o;0;;;;
sense;sentido;0;;;;
being;ser;0;;;;
physically;fisicamente;0;;;;
field;campo;0;;;;
wilderness;regi?o selvagem;0;;;;
to treat;tratar;0;;;;
baseball;beisbol;0;;;;
legitimate;leg?timo;0;;;;
interval;intervalo;0;;;;
dog;cachorro;0;;;;
status;estatus;0;;;;
trading;negocia??o;0;;;;
upset;chateado;0;;;;
to dig;cavar;0;;;;
to die;morrer;0;;;;
curve;curva;0;;;;
to dissolve;dissolver;0;;;;
embarrassed;envergonhado;0;;;;
skin;pele;0;;;;
dot;ponto;0;;;;
mention;men??o;0;;;;
mad;louco, zangado;0;;;;
government;governo;0;;;;
to attend;atender, assistir;0;;;;
known;conhecido;0;;;;
stream;stream;0;;;;
legally;legalmente;0;;;;
legislator;legislador;0;;;;
laundry;lavanderia;0;;;;
nurse;enfermeira;0;;;;
coalition;alian?a;0;;;;
crime;crime;0;;;;
man;homem;0;;;;
stand;ficar de p?;0;;;;
map;mapa;0;;;;
to deal;lidar com, tratar, negociar;0;;;;
twenty;vinte;0;;;;
to grant;conceder;0;;;;
cigarette;cigarro;0;;;;
to speed;acelerar;0;;;;
may;talvez;0;;;;
forward;para frente;0;;;;
to counter;para contrariar;0;;;;
ethical;?tico;0;;;;
to kiss;beijar;0;;;;
to endorse;endossar;0;;;;
to justify;justificar;0;;;;
to exceed;exceder;0;;;;
to dip;mergulhar;0;;;;
to approve;aprovar;0;;;;
comparable;compar?vel;0;;;;
self-esteem;auto estima;0;;;;
opera;?pera;0;;;;
mail;correspond?ncia;0;;;;
presumably;presumivelmente;0;;;;
use;uso;0;;;;
subject;sujeito;0;;;;
bonus;b?nus;0;;;;
recognition;reconhecimento;0;;;;
feel;sentir;0;;;;
casino;cassino;0;;;;
main;principal;0;;;;
teenage;adolesc?ncia;0;;;;
terribly;terrivelmente;0;;;;
to shut;fechar;0;;;;
aisle;corredor;0;;;;
arrangement;arranjo;0;;;;
to convict;para convencer;0;;;;
to punch;socar;0;;;;
revenue;receita;0;;;;
strip;faixa;0;;;;
negotiation;negocia??o;0;;;;
continuous;cont?nuo;0;;;;
to grasp;alcan?ar;0;;;;
grain;gr?o;0;;;;
credit;cr?dito;0;;;;
residence;resid?ncia;0;;;;
oxygen;oxig?nio;0;;;;
terrible;terr?vel;0;;;;
waste;desperd?cio;0;;;;
textbook;livro did?tico;0;;;;
ideal;ideal;0;;;;
to receive;receber;0;;;;
comedy;com?dia;0;;;;
to emphasize;enfatizar;0;;;;
equipment;equipamento;0;;;;
to stick;colar, cravar, enfiar, adherir;0;;;;
dry;seco;0;;;;
establishment;estabelecimento;0;;;;
pressure;press?o;0;;;;
streak;onda;0;;;;
background;hist?rico, fundo;0;;;;
to contemplate;a submergir;0;;;;
nonetheless;n?o obstante;0;;;;
colorful;colorida;0;;;;
to preserve;preservar;0;;;;
handsome;belo;0;;;;
stair;escada;0;;;;
constitution;constitui??o;0;;;;
cocaine;coca?na;0;;;;
to crack;rachar;0;;;;
to define;definir;0;;;;
breath;respira??o;0;;;;
ball;bola;0;;;;
to realize;dar-se conta, realizar;0;;;;
to tighten;apertar;0;;;;
physical;f?sico;0;;;;
opposed;em oposi??o;0;;;;
to move;mover, mexer, mudar;0;;;;
to coordinate;para tela;0;;;;
thread;fio;0;;;;
exactly;exatamente;0;;;;
to rest;descansar;0;;;;
structure;estrutura;0;;;;
rapidly;rapidamente;0;;;;
stake;estaca;0;;;;
orange;laranja;0;;;;
intensity;intensidade;0;;;;
outdoor;exterior;0;;;;
witness;testemunha;0;;;;
due;vencimento;0;;;;
threat;amea?a;0;;;;
breast;seio, peito;0;;;;
invention;inven??o;0;;;;
psychological;psicol?gico;0;;;;
about;sobre;0;;;;
to rent;alugar;0;;;;
cure;cura;0;;;;
danger;perigo;0;;;;
to close;fechar, encerrar;0;;;;
crash;colidir;0;;;;
patch;corre??o;0;;;;
observer;observador;0;;;;
presidency;presid?ncia;0;;;;
bank;banco;0;;;;
character;car?ter ;0;;;;
meaning;significado;0;;;;
above;acima de, em cima de;0;;;;
drawing;desenho;0;;;;
cholesterol;colesterol;0;;;;
magnetic;magn?tico;0;;;;
to estimate;estimar;0;;;;
to afford;pagar;0;;;;
to swing;balan?ar;0;;;;
stick;Vara;0;;;;
band;banda;0;;;;
to favor;favorecer;0;;;;
orbit;?rbita;0;;;;
resident;residente;0;;;;
height;altura;0;;;;
moderate;moderado;0;;;;
receiver;receptor;0;;;;
myself;eu mesmo;0;;;;
mall;Shopping;0;;;;
to relate;relatar;0;;;;
outer;exterior;0;;;;
to employ;empregar;0;;;;
frozen;congeladas;0;;;;
wonderful;maravilhoso;0;;;;
substantial;substancial;0;;;;
benefit;benef?cio;0;;;;
flood;inundar;0;;;;
quality;qualidade;0;;;;
labor;trabalho;0;;;;
booth;cabine;0;;;;
to rely;confiar;0;;;;
to volunteer;voluntariar;0;;;;
to show;mostrar, exibir;0;;;;
unique;exclusivo, ?nico;0;;;;
to go;ir;0;;;;
to care;importar-se, cuidar;0;;;;
animal;animal;0;;;;
consistently;consistentemente;0;;;;
male;macho, masculino;0;;;;
ministry;minist?rio;0;;;;
shared;compartilhado;0;;;;
shelter;abrigo;0;;;;
old-fashioned;antiquado;0;;;;
association;associa??o;0;;;;
industry;ind?stria;0;;;;
to overcome;superar;0;;;;
mm-hmm;mm-hmm;0;;;;
cute;fofa;0;;;;
long;comprido;0;;;;
into;dentro, para dentro;0;;;;
to kill;matar;0;;;;
glance;olhar;0;;;;
butterfly;borboleta;0;;;;
to touch;tocar;0;;;;
to score;pontuar;0;;;;
relationship;rela??o, relacionamento;0;;;;
mix;misturar;0;;;;
destruction;destrui??o;0;;;;
dirty;sujo;0;;;;
stiff;duro;0;;;;
to update;contemplar;0;;;;
middle;meio;0;;;;
expression;express?o;0;;;;
though;embora;0;;;;
star;estrela;0;;;;
childhood;inf?ncia;0;;;;
wolf;lobo;0;;;;
to cast;lan?ar;0;;;;
to exhibit;exibir;0;;;;
appeal;apelo;0;;;;
many;muitos;0;;;;
entrepreneur;empreendedor;0;;;;
transportation;transporte;0;;;;
everyday;todo dia;0;;;;
stay;fica;0;;;;
to quote;citar;0;;;;
diary;di?rio;0;;;;
extensive;extenso;0;;;;
residential;residencial;0;;;;
definitely;definitivamente;0;;;;
collaboration;colabora??o;0;;;;
increasing;aumentando;0;;;;
associated;associado;0;;;;
progress;progresso;0;;;;
to use;usar, utilizar;0;;;;
open;aberto;0;;;;
seller;vendedor;0;;;;
agent;agente;0;;;;
abortion;aborto;0;;;;
to please;agradar;0;;;;
bishop;bispo;0;;;;
suffering;sofrimento;0;;;;
rapid;r?pido;0;;;;
project;projeto;0;;;;
seven;sete;0;;;;
to bomb;pregar;0;;;;
arena;arena;0;;;;
to vanish;desaparecer;0;;;;
to contribute;contribuir;0;;;;
barn;celeiro;0;;;;
loop;ciclo;0;;;;
roughly;aproximadamente;0;;;;
to dry;secar;0;;;;
to guard;guardar;0;;;;
wood;madeira;0;;;;
tobacco;tabaco;0;;;;
emotionally;emocionalmente;0;;;;
